string,prefix,word,sep,pos,year,rel_freq
hyper - réalistes,hyper,réalistes,TIRET,Adj_Nom,2000,0.0059183857596753
hyper - réalité,hyper,réalité,TIRET,Nom,2000,0.0033819347198144572
hyper - réel,hyper,réel,TIRET,Adj_Nom,2000,0.0033819347198144572
hyper - sensibilité,hyper,sensibilité,TIRET,Nom,2000,0.012682255199304215
hyper - sensible,hyper,sensible,TIRET,Adj_Nom,2000,0.0008454836799536143
hyper - sophistiqué,hyper,sophistiqué,TIRET,Vrb_Adj,2000,0.004227418399768071
hyper - sophistiquées,hyper,sophistiquées,TIRET,Vrb_Adj,2000,0.0033819347198144572
hyper - sophistiqués,hyper,sophistiqués,TIRET,Vrb_Adj,2000,0.004227418399768071
hyper - spécialisation,hyper,spécialisation,TIRET,Nom,2000,0.024519026718654816
hyper - spécialistes,hyper,spécialistes,TIRET,Adj_Nom,2000,0.0033819347198144572
hyper - spécialisé,hyper,spécialisé,TIRET,Vrb_Adj,2000,0.002536451039860843
hyper - spécialisée,hyper,spécialisée,TIRET,Vrb_Adj,2000,0.0008454836799536143
hyper - spécialisées,hyper,spécialisées,TIRET,Vrb_Adj,2000,0.0033819347198144572
hyper - spécialisés,hyper,spécialisés,TIRET,Vrb_Adj,2000,0.0033819347198144572
hyper - stimulation,hyper,stimulation,TIRET,Nom,2000,0.0008454836799536143
hyper - sélectif,hyper,sélectif,TIRET,Adj,2000,0.0033819347198144572
hyper - sélection,hyper,sélection,TIRET,Nom,2000,0.0059183857596753
hyper - technique,hyper,technique,TIRET,Adj_Nom,2000,0.0016909673599072286
hyper - tension,hyper,tension,TIRET,Nom,2000,0.0016909673599072286
maxi - mini,maxi,mini,TIRET,Adj_Nom,2000,0.0033819347198144572
méga - fusion,méga,fusion,TIRET,Nom,2000,0.010991287839396988
méga - groupes,méga,groupes,TIRET,Vrb_Nom,2000,0.002536451039860843
méga - machine,méga,machine,TIRET,Vrb_Nom,2000,0.0016909673599072286
méga - machines,méga,machines,TIRET,Vrb_Nom,2000,0.0016909673599072286
méga - structures,méga,structures,TIRET,Vrb_Nom,2000,0.005072902079721686
super - actif,super,actif,TIRET,Adj_Nom,2000,0.0008454836799536143
super - bien,super,bien,TIRET,Adj_Nom_Adv,2000,0.0059183857596753
super - centrale,super,centrale,TIRET,Adj_Nom,2000,0.0008454836799536143
super - concentration,super,concentration,TIRET,Nom,2000,0.0016909673599072286
super - conscience,super,conscience,TIRET,Nom,2000,0.0033819347198144572
super - conscient,super,conscient,TIRET,Adj_Nom,2000,0.0033819347198144572
super - culture,super,culture,TIRET,Nom,2000,0.0016909673599072286
super - grand,super,grand,TIRET,Adj_Nom_Adv,2000,0.010145804159443371
super - impérialisme,super,impérialisme,TIRET,Nom,2000,0.0016909673599072286
super - lourds,super,lourds,TIRET,Adj_Nom,2000,0.0059183857596753
super - marché,super,marché,TIRET,Vrb_Nom,2000,0.010991287839396988
super - marchés,super,marchés,TIRET,Nom,2000,0.009300320479489758
super - nationalisme,super,nationalisme,TIRET,Nom,2000,0.0016909673599072286
super - ordinateur,super,ordinateur,TIRET,Nom,2000,0.016064189919118673
super - organisation,super,organisation,TIRET,Nom,2000,0.002536451039860843
super - patriote,super,patriote,TIRET,Adj_Nom,2000,0.0016909673599072286
super - patriotes,super,patriotes,TIRET,Adj_Nom,2000,0.0008454836799536143
super - production,super,production,TIRET,Nom,2000,0.0059183857596753
super - productions,super,productions,TIRET,Nom,2000,0.004227418399768071
super - protection,super,protection,TIRET,Nom,2000,0.0008454836799536143
super - puissance,super,puissance,TIRET,Nom,2000,0.08539385167531505
super - puissant,super,puissant,TIRET,Adj_Nom,2000,0.002536451039860843
super - puissants,super,puissants,TIRET,Adj_Nom,2000,0.0008454836799536143
super - rapide,super,rapide,TIRET,Adj_Nom,2000,0.002536451039860843
super - rationalisme,super,rationalisme,TIRET,Nom,2000,0.0008454836799536143
super - riche,super,riche,TIRET,Adj_Nom,2000,0.0016909673599072286
super - riches,super,riches,TIRET,Adj_Nom,2000,0.004227418399768071
super - réduit,super,réduit,TIRET,Vrb_Nom_Adj,2000,0.005072902079721686
super - science,super,science,TIRET,Nom,2000,0.005072902079721686
super - star,super,star,TIRET,Nom,2000,0.002536451039860843
super - sélection,super,sélection,TIRET,Nom,2000,0.0008454836799536143
super - écriture,super,écriture,TIRET,Nom,2000,0.0008454836799536143
supra - conducteurs,supra,conducteurs,TIRET,Adj_Nom,2000,0.0008454836799536143
supra - conductivité,supra,conductivité,TIRET,Nom,2000,0.0008454836799536143
ultra - basique,ultra,basique,TIRET,Adj,2000,0.002536451039860843
ultra - capitalisme,ultra,capitalisme,TIRET,Nom,2000,0.0016909673599072286
ultra - capitaliste,ultra,capitaliste,TIRET,Adj_Nom,2000,0.004227418399768071
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,2000,0.036355798238005416
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,2000,0.032128379838237346
ultra - centralisé,ultra,centralisé,TIRET,Vrb_Adj,2000,0.0033819347198144572
ultra - centralisée,ultra,centralisée,TIRET,Vrb_Adj,2000,0.0033819347198144572
ultra - centrifugation,ultra,centrifugation,TIRET,Nom,2000,0.0033819347198144572
ultra - chic,ultra,chic,TIRET,Adj_Nom_Adv,2000,0.004227418399768071
ultra - civilisé,ultra,civilisé,TIRET,Vrb_Nom_Adj,2000,0.0033819347198144572
ultra - civilisée,ultra,civilisée,TIRET,Vrb_Nom_Adj,2000,0.0016909673599072286
ultra - civilisés,ultra,civilisés,TIRET,Vrb_Nom_Adj,2000,0.002536451039860843
ultra - classique,ultra,classique,TIRET,Adj_Nom,2000,0.0067638694396289145
ultra - compétitif,ultra,compétitif,TIRET,Adj,2000,0.0016909673599072286
ultra - conservateur,ultra,conservateur,TIRET,Adj_Nom,2000,0.04565611871749517
ultra - conservateurs,ultra,conservateurs,TIRET,Adj_Nom,2000,0.03297386351819096
ultra - conservatrice,ultra,conservatrice,TIRET,Adj_Nom,2000,0.02790096143846928
ultra - contemporain,ultra,contemporain,TIRET,Adj_Nom,2000,0.005072902079721686
ultra - court,ultra,court,TIRET,Vrb_Nom_Adv_Adj,2000,0.0016909673599072286
ultra - courte,ultra,courte,TIRET,Adj,2000,0.0033819347198144572
ultra - courtes,ultra,courtes,TIRET,Adj,2000,0.0033819347198144572
ultra - critique,ultra,critique,TIRET,Vrb_Nom_Adj,2000,0.0033819347198144572
ultra - célèbre,ultra,célèbre,TIRET,Vrb_Adj,2000,0.0008454836799536143
ultra - durs,ultra,durs,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - démocratie,ultra,démocratie,TIRET,Nom,2000,0.0016909673599072286
ultra - démocratique,ultra,démocratique,TIRET,Adj,2000,0.002536451039860843
ultra - fin,ultra,fin,TIRET,Adj_Nom_Adv,2000,0.002536451039860843
ultra - fine,ultra,fine,TIRET,Adj_Nom,2000,0.0033819347198144572
ultra - fines,ultra,fines,TIRET,Adj_Nom,2000,0.0033819347198144572
ultra - fins,ultra,fins,TIRET,Adj_Nom,2000,0.0033819347198144572
ultra - fluide,ultra,fluide,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - frais,ultra,frais,TIRET,Adj_Nom_Adv,2000,0.008454836799536142
ultra - féminine,ultra,féminine,TIRET,Adj,2000,0.0016909673599072286
ultra - impérialisme,ultra,impérialisme,TIRET,Nom,2000,0.004227418399768071
ultra - individualisme,ultra,individualisme,TIRET,Nom,2000,0.0033819347198144572
ultra - individualiste,ultra,individualiste,TIRET,Adj_Nom,2000,0.0067638694396289145
ultra - individualistes,ultra,individualistes,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - libéral,ultra,libéral,TIRET,Adj_Nom,2000,0.11583126415364516
ultra - libérale,ultra,libérale,TIRET,Adj_Nom,2000,0.18262447486998068
ultra - libéralisme,ultra,libéralisme,TIRET,Nom,2000,0.16402383391100114
ultra - logique,ultra,logique,TIRET,Adj_Nom,2000,0.002536451039860843
ultra - lourds,ultra,lourds,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - lucide,ultra,lucide,TIRET,Adj,2000,0.0008454836799536143
ultra - léger,ultra,léger,TIRET,Adj_Nom_Adv,2000,0.009300320479489758
ultra - légers,ultra,légers,TIRET,Adj_Nom,2000,0.008454836799536142
ultra - légère,ultra,légère,TIRET,Adj,2000,0.005072902079721686
ultra - légères,ultra,légères,TIRET,Adj,2000,0.005072902079721686
ultra - microscope,ultra,microscope,TIRET,Nom,2000,0.0008454836799536143
ultra - microscopique,ultra,microscopique,TIRET,Adj,2000,0.0016909673599072286
ultra - mince,ultra,mince,TIRET,Vrb_Adv_Adj,2000,0.008454836799536142
ultra - minces,ultra,minces,TIRET,Vrb_Adj,2000,0.010145804159443371
ultra - mobile,ultra,mobile,TIRET,Adj_Nom,2000,0.002536451039860843
ultra - mobiles,ultra,mobiles,TIRET,Adj_Nom,2000,0.0016909673599072286
ultra - modernisme,ultra,modernisme,TIRET,Nom,2000,0.0016909673599072286
ultra - modernité,ultra,modernité,TIRET,Nom,2000,0.004227418399768071
ultra - médiatisée,ultra,médiatisée,TIRET,Vrb_Adj,2000,0.0016909673599072286
ultra - métaphysique,ultra,métaphysique,TIRET,Vrb_Nom_Adj,2000,0.0016909673599072286
ultra - nationalisme,ultra,nationalisme,TIRET,Nom,2000,0.07271159647601083
ultra - nationaliste,ultra,nationaliste,TIRET,Adj_Nom,2000,0.10906739471401623
ultra - nationalistes,ultra,nationalistes,TIRET,Adj_Nom,2000,0.0946941721548048
ultra - naturelle,ultra,naturelle,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - orthodoxe,ultra,orthodoxe,TIRET,Adj_Nom,2000,0.08623933535526866
ultra - patriote,ultra,patriote,TIRET,Adj_Nom,2000,0.0016909673599072286
ultra - personnel,ultra,personnel,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - plat,ultra,plat,TIRET,Adj_Nom_Adv,2000,0.0033819347198144572
ultra - plate,ultra,plate,TIRET,Adj_Nom,2000,0.0016909673599072286
ultra - plats,ultra,plats,TIRET,Adj_Nom,2000,0.002536451039860843
ultra - politique,ultra,politique,TIRET,Vrb_Nom_Adj,2000,0.0008454836799536143
ultra - protégé,ultra,protégé,TIRET,Vrb_Nom_Adj,2000,0.0008454836799536143
ultra - puissante,ultra,puissante,TIRET,Adj,2000,0.0033819347198144572
ultra - puissantes,ultra,puissantes,TIRET,Adj,2000,0.0008454836799536143
ultra - puissants,ultra,puissants,TIRET,Adj_Nom,2000,0.002536451039860843
ultra - pur,ultra,pur,TIRET,Adj_Nom,2000,0.0016909673599072286
ultra - pure,ultra,pure,TIRET,Adj_Nom,2000,0.0016909673599072286
ultra - purs,ultra,purs,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - périphérique,ultra,périphérique,TIRET,Adj_Nom,2000,0.0118367715193506
ultra - rationalisme,ultra,rationalisme,TIRET,Nom,2000,0.002536451039860843
ultra - rationaliste,ultra,rationaliste,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - rationnelle,ultra,rationnelle,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - relativiste,ultra,relativiste,TIRET,Adj_Nom,2000,0.0033819347198144572
ultra - riche,ultra,riche,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - riches,ultra,riches,TIRET,Adj_Nom,2000,0.0016909673599072286
ultra - romantique,ultra,romantique,TIRET,Adj_Nom,2000,0.002536451039860843
ultra - rouge,ultra,rouge,TIRET,Adj_Nom_Adv,2000,0.002536451039860843
ultra - rouges,ultra,rouges,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - réactionnaire,ultra,réactionnaire,TIRET,Adj_Nom,2000,0.010991287839396988
ultra - réactionnaires,ultra,réactionnaires,TIRET,Adj_Nom,2000,0.012682255199304215
ultra - réalisme,ultra,réalisme,TIRET,Nom,2000,0.0016909673599072286
ultra - réaliste,ultra,réaliste,TIRET,Adj_Nom,2000,0.002536451039860843
ultra - réalistes,ultra,réalistes,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - réduit,ultra,réduit,TIRET,Vrb_Nom_Adj,2000,0.0016909673599072286
ultra - révolutionnaire,ultra,révolutionnaire,TIRET,Adj_Nom,2000,0.002536451039860843
ultra - scientifique,ultra,scientifique,TIRET,Adj_Nom,2000,0.0008454836799536143
ultra - sensibilité,ultra,sensibilité,TIRET,Nom,2000,0.0008454836799536143
ultra - sensible,ultra,sensible,TIRET,Adj_Nom,2000,0.024519026718654816
ultra - sensibles,ultra,sensibles,TIRET,Adj_Nom,2000,0.013527738879257829
ultra - simple,ultra,simple,TIRET,Adj_Nom,2000,0.005072902079721686
ultra - sophistiqué,ultra,sophistiqué,TIRET,Vrb_Adj,2000,0.004227418399768071
ultra - sophistiquée,ultra,sophistiquée,TIRET,Vrb_Adj,2000,0.00760935311958253
ultra - sophistiquées,ultra,sophistiquées,TIRET,Vrb_Adj,2000,0.0008454836799536143
ultra - sophistiqués,ultra,sophistiqués,TIRET,Vrb_Adj,2000,0.013527738879257829
ultra - souple,ultra,souple,TIRET,Adj,2000,0.004227418399768071
ultra - spécialisation,ultra,spécialisation,TIRET,Nom,2000,0.0016909673599072286
ultra - spécialisé,ultra,spécialisé,TIRET,Vrb_Adj,2000,0.002536451039860843
ultra - spécialisée,ultra,spécialisée,TIRET,Vrb_Adj,2000,0.002536451039860843
ultra - spécialisés,ultra,spécialisés,TIRET,Vrb_Adj,2000,0.00760935311958253
ultra - technique,ultra,technique,TIRET,Adj_Nom,2000,0.002536451039860843
ultra - violence,ultra,violence,TIRET,Nom,2000,0.0059183857596753
ultra - violent,ultra,violent,TIRET,Vrb_Nom_Adj,2000,0.0008454836799536143
ultra - violents,ultra,violents,TIRET,Adj_Nom,2000,0.0016909673599072286
ultra - vivant,ultra,vivant,TIRET,Vrb_Nom_Adj,2000,0.0033819347198144572
ultra - économique,ultra,économique,TIRET,Adj_Nom,2000,0.0008454836799536143
archiclassique,archi,classique,FUSION,Adj_Nom,2001,0.0008388917714887941
archicon,archi,con,FUSION,Adj_Nom,2001,0.0008388917714887941
archiconservateur,archi,conservateur,FUSION,Adj_Nom,2001,0.0016777835429775882
archicélèbre,archi,célèbre,FUSION,Vrb_Adj,2001,0.0008388917714887941
archimoderne,archi,moderne,FUSION,Adj_Nom,2001,0.0008388917714887941
archiréactionnaire,archi,réactionnaire,FUSION,Adj_Nom,2001,0.0008388917714887941
archisimple,archi,simple,FUSION,Adj_Nom,2001,0.0008388917714887941
extrafin,extra,fin,FUSION,Adj_Nom_Adv,2001,0.0008388917714887941
extrafines,extra,fines,FUSION,Adj_Nom,2001,0.0025166753144663825
extrafins,extra,fins,FUSION,Adj_Nom,2001,0.0016777835429775882
extrafort,extra,fort,FUSION,Adj_Nom_Adv,2001,0.0016777835429775882
extralarge,extra,large,FUSION,Adj_Nom_Adv,2001,0.0008388917714887941
extralourd,extra,lourd,FUSION,Adj_Nom_Adv,2001,0.0008388917714887941
extralucidité,extra,lucidité,FUSION,Nom,2001,0.0033555670859551764
extramince,extra,mince,FUSION,Vrb_Adv_Adj,2001,0.0008388917714887941
extraplat,extra,plat,FUSION,Adj_Nom_Adv,2001,0.0008388917714887941
extratensif,extra,tensif,FUSION,Adj,2001,0.0016777835429775882
hyperactif,hyper,actif,FUSION,Adj_Nom,2001,0.08556696069185699
hyperactifs,hyper,actifs,FUSION,Adj_Nom,2001,0.10653925497907683
hyperactive,hyper,active,FUSION,Vrb_Nom_Adj,2001,0.07466136766250267
hypercapitalisme,hyper,capitalisme,FUSION,Nom,2001,0.006711134171910353
hypercentrale,hyper,centrale,FUSION,Adj_Nom,2001,0.006711134171910353
hypercentralisation,hyper,centralisation,FUSION,Nom,2001,0.015100051886798294
hypercentralisé,hyper,centralisé,FUSION,Vrb_Adj,2001,0.01006670125786553
hypercentralisée,hyper,centralisée,FUSION,Vrb_Adj,2001,0.008388917714887941
hypercentre,hyper,centre,FUSION,Vrb_Nom,2001,0.114089280922476
hypercentres,hyper,centres,FUSION,Vrb_Nom,2001,0.02013340251573106
hyperchoix,hyper,choix,FUSION,Nom,2001,0.021811186058708645
hyperchromatisme,hyper,chromatisme,FUSION,Nom,2001,0.0008388917714887941
hypercivilisé,hyper,civilisé,FUSION,Vrb_Nom_Adj,2001,0.0008388917714887941
hypercivilisés,hyper,civilisés,FUSION,Vrb_Nom_Adj,2001,0.0025166753144663825
hyperclair,hyper,clair,FUSION,Adj_Nom_Adv,2001,0.0025166753144663825
hyperclasse,hyper,classe,FUSION,Vrb_Nom_Adj,2001,0.010905593029354323
hyperclassique,hyper,classique,FUSION,Adj_Nom,2001,0.0025166753144663825
hypercompensation,hyper,compensation,FUSION,Nom,2001,0.0008388917714887941
hypercomplexe,hyper,complexe,FUSION,Vrb_Nom_Adj,2001,0.032716779088062975
hypercomplexes,hyper,complexes,FUSION,Vrb_Nom_Adj,2001,0.015100051886798294
hypercompétitif,hyper,compétitif,FUSION,Adj,2001,0.0025166753144663825
hyperconcentration,hyper,concentration,FUSION,Nom,2001,0.03858902148848453
hyperconcurrentiel,hyper,concurrentiel,FUSION,Adj,2001,0.007550025943399147
hyperconformiste,hyper,conformiste,FUSION,Adj_Nom,2001,0.0025166753144663825
hyperconscience,hyper,conscience,FUSION,Nom,2001,0.015938943658287085
hyperconscient,hyper,conscient,FUSION,Adj_Nom,2001,0.0033555670859551764
hyperconsciente,hyper,consciente,FUSION,Adj,2001,0.004194458857443971
hyperconservatrice,hyper,conservatrice,FUSION,Adj_Nom,2001,0.0033555670859551764
hyperconsommation,hyper,consommation,FUSION,Nom,2001,0.011744484800843115
hypercontemporain,hyper,contemporain,FUSION,Adj_Nom,2001,0.0016777835429775882
hypercontraction,hyper,contraction,FUSION,Nom,2001,0.0008388917714887941
hypercontrôle,hyper,contrôle,FUSION,Vrb_Nom,2001,0.01006670125786553
hypercritiques,hyper,critiques,FUSION,Vrb_Nom_Adj,2001,0.024327861373175032
hyperculture,hyper,culture,FUSION,Nom,2001,0.005872242400421559
hyperdense,hyper,dense,FUSION,Adj,2001,0.042783480345928486
hyperdenses,hyper,denses,FUSION,Adj,2001,0.03187788731657417
hyperdémocratie,hyper,démocratie,FUSION,Nom,2001,0.0016777835429775882
hyperdémocratique,hyper,démocratique,FUSION,Adj,2001,0.0016777835429775882
hyperdéveloppement,hyper,développement,FUSION,Nom,2001,0.011744484800843115
hyperempirique,hyper,empirique,FUSION,Adj_Nom,2001,0.0008388917714887941
hyperexcitation,hyper,excitation,FUSION,Nom,2001,0.010905593029354323
hyperfiltration,hyper,filtration,FUSION,Nom,2001,0.01006670125786553
hyperfines,hyper,fines,FUSION,Adj_Nom,2001,0.006711134171910353
hyperfins,hyper,fins,FUSION,Adj_Nom,2001,0.006711134171910353
hyperfractionnement,hyper,fractionnement,FUSION,Nom,2001,0.0033555670859551764
hyperféminine,hyper,féminine,FUSION,Adj,2001,0.0025166753144663825
hyperindividualisme,hyper,individualisme,FUSION,Nom,2001,0.007550025943399147
hyperindividualiste,hyper,individualiste,FUSION,Adj_Nom,2001,0.007550025943399147
hyperindividualistes,hyper,individualistes,FUSION,Adj_Nom,2001,0.005033350628932765
hyperindustrialisation,hyper,industrialisation,FUSION,Nom,2001,0.017616727201264674
hyperindustrialisée,hyper,industrialisée,FUSION,Vrb_Adj,2001,0.0025166753144663825
hyperindustrielle,hyper,industrielle,FUSION,Adj_Nom,2001,0.0016777835429775882
hyperlibéral,hyper,libéral,FUSION,Adj_Nom,2001,0.007550025943399147
hyperlibérale,hyper,libérale,FUSION,Adj_Nom,2001,0.0033555670859551764
hyperlibéralisme,hyper,libéralisme,FUSION,Nom,2001,0.011744484800843115
hyperlittéraire,hyper,littéraire,FUSION,Adj_Nom,2001,0.0016777835429775882
hyperlogique,hyper,logique,FUSION,Adj_Nom,2001,0.0033555670859551764
hyperlucide,hyper,lucide,FUSION,Adj,2001,0.0033555670859551764
hyperlucidité,hyper,lucidité,FUSION,Nom,2001,0.007550025943399147
hypermatérialiste,hyper,matérialiste,FUSION,Adj_Nom,2001,0.0033555670859551764
hypermobile,hyper,mobile,FUSION,Adj_Nom,2001,0.008388917714887941
hypermobiles,hyper,mobiles,FUSION,Adj_Nom,2001,0.0025166753144663825
hypermoderne,hyper,moderne,FUSION,Adj_Nom,2001,0.029361212002107794
hypermodernes,hyper,modernes,FUSION,Adj_Nom,2001,0.011744484800843115
hypermodernisme,hyper,modernisme,FUSION,Nom,2001,0.0008388917714887941
hypermodernité,hyper,modernité,FUSION,Nom,2001,0.031038995545085383
hypermédiatisée,hyper,médiatisée,FUSION,Vrb_Adj,2001,0.012583376572331913
hypernationalisme,hyper,nationalisme,FUSION,Nom,2001,0.010905593029354323
hypernationaliste,hyper,nationaliste,FUSION,Adj_Nom,2001,0.006711134171910353
hypernationalistes,hyper,nationalistes,FUSION,Adj_Nom,2001,0.005033350628932765
hypernerveuse,hyper,nerveuse,FUSION,Adj_Nom,2001,0.0016777835429775882
hypernerveux,hyper,nerveux,FUSION,Adj_Nom,2001,0.0016777835429775882
hypernormale,hyper,normale,FUSION,Adj_Nom,2001,0.0016777835429775882
hypernormaux,hyper,normaux,FUSION,Adj,2001,0.005872242400421559
hypernutrition,hyper,nutrition,FUSION,Nom,2001,0.0025166753144663825
hyperorganique,hyper,organique,FUSION,Adj,2001,0.052011289832305234
hyperorganisme,hyper,organisme,FUSION,Nom,2001,0.0016777835429775882
hyperpatriotisme,hyper,patriotisme,FUSION,Nom,2001,0.0016777835429775882
hyperphysique,hyper,physique,FUSION,Adj_Nom,2001,0.004194458857443971
hyperpolitique,hyper,politique,FUSION,Vrb_Nom_Adj,2001,0.005033350628932765
hyperpressions,hyper,pressions,FUSION,Vrb_Nom,2001,0.0016777835429775882
hyperproduction,hyper,production,FUSION,Nom,2001,0.032716779088062975
hyperproductions,hyper,productions,FUSION,Nom,2001,0.0016777835429775882
