,string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,full_count
291,extra lucides,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,42.0
292,extra légal,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,1,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,4.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,1.0,0,0.0,0.0,1.0,0,0.0,2.0,1.0,3,1,0.0,3.0,5,0.0,3.0,0.0,0.0,1,0,0.0,0,0,2,0.0,0,0,0,0,6,1,1,3,6,1,0,1,0,0,0,0,0,1,0,2,3,0,0,5,3,4,4,0,2,0,2,4,3,1,0,0,0,2,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,4,0,1,2,0,0,0,0,0,2,2,0,1,2,6,1,0,2,1,0,0,0,5,1,0,0,0,0,0,6,0,0,0,0,1,0,3,1,2,1,0,2,0,1,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,5,4,1,4,8,0,11,1,1,2,188.0
293,extra légale,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,1.0,0,0.0,1,1.0,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,3.0,3,0.0,1.0,0,10,0,0.0,0,0.0,0.0,0.0,1,2.0,6.0,2.0,3,1,6.0,0.0,2,0.0,1.0,5.0,2.0,1,1,1.0,0,3,2,0.0,0,1,0,2,1,0,0,3,2,2,4,3,2,1,0,2,0,2,5,0,4,0,3,2,1,4,5,4,0,5,0,3,0,1,5,2,3,0,3,2,0,2,5,2,2,0,4,0,5,3,2,7,2,2,0,1,1,1,4,3,1,0,2,0,2,1,1,3,0,1,0,0,1,2,0,1,0,1,2,1,2,3,0,0,0,0,2,0,2,4,2,0,0,2,0,1,0,2,0,0,1,2,1,0,2,4,0,1,3,0,0,0,0,1,1,7,0,7,1,1,6,2,5,5,1,5,0,5,4,289.0
294,extra légales,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,1.0,2,1.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,1,0,0.0,0,0.0,3.0,2.0,9,1.0,1.0,0.0,0,6,4.0,0.0,0,0.0,0.0,6.0,0.0,1,0,0.0,0,1,0,0.0,3,5,0,1,0,0,0,1,0,0,2,2,1,1,4,0,0,1,0,0,0,0,2,1,1,0,0,1,0,3,3,0,0,0,3,0,6,0,0,0,1,1,5,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,6,3,3,7,1,4,4,3,0,2,6,0,3,3,0,2,2,4,0,0,1,0,3,0,1,2,3,4,5,1,1,1,6,1,2,2,1,6,0,3,4,3,2,8,21,1,5,18,5,6,0,4,1,287.0
295,extra légaux,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,1,0,0.0,0,1.0,0.0,8.0,0,1.0,0.0,0.0,0,0,0.0,0.0,4,1.0,0.0,0.0,0.0,1,0,1.0,0,0,0,0.0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,9,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,4,0,0,1,0,1,1,0,4,1,1,0,0,4,4,0,2,0,2,0,0,2,0,2,2,1,2,2,1,0,0,0,1,2,0,0,0,3,0,1,1,1,1,3,2,1,3,0,0,0,0,1,3,127.0
296,extra léger,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,1,0,2,4,6,8,9,5,2,3,2,0,2,0,0,2,0,0,2,5,1,5,4,2,1,1,4,4,1,2,2,1,0,0,0,4,5,2,0,0,3,0,0,0,2,1,2,5,2,1,1,0,2,0,3,2,3,0,0,0,12,12,1,0,4,1,6,0,8,3,7,4,0,0,1,0,0,5,0,0,1,1,0,1,1,1,0,0,0,0,2,0,1,0,0,1,0,0,5,2,0,1,2,3,0,0,0,0,213.0
297,extra légers,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1,3,1,1,0,0,1,0,1,0,1,3,0,1,0,1,2,2,1,2,1,0,3,0,0,2,1,2,2,1,0,0,2,1,2,0,1,0,3,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,1,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.0
298,extra légère,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,4,0,1,4,0,0,2,2,0,0,0,6,1,0,4,1,2,3,0,9,1,1,1,1,2,4,2,1,4,2,0,0,3,0,1,1,1,0,4,1,40,30,0,5,3,2,1,6,0,1,4,2,5,2,1,0,0,0,0,1,3,0,2,0,3,2,0,1,0,0,0,0,0,1,4,0,2,1,3,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,3,6,2,0,219.0
299,extra mais,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0,0.0,0,0,0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,0,0,4,2,0,2,0,0,1,4,0,1,2,3,0,1,0,0,1,1,1,0,0,0,1,2,1,1,0,2,5,1,2,0,3,3,3,3,3,2,2,89.0
300,extra manum,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,8.0,0.0,0.0,9.0,0.0,1,0.0,0.0,4.0,17.0,0.0,2,0.0,0,0.0,0.0,2.0,24,0.0,0,0,5,0,0.0,17.0,1,0.0,5,51.0,9.0,18.0,80.0,6,22,11.0,2.0,10.0,1.0,12.0,60,10.0,9.0,14,0,14,23.0,4,7.0,0.0,3.0,4,41.0,93.0,9.0,11,9,11.0,10.0,4,2.0,0.0,2.0,7.0,1,8,8.0,3,5,4,5.0,27,14,37,22,8,43,11,16,4,15,2,2,3,12,19,3,7,11,22,11,6,4,7,21,5,5,12,15,2,1,1,9,5,0,0,10,7,0,0,8,2,5,7,0,1,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,1,10,2,0,6,43,0,26,1,0,0,0,1,1,2,0,28,0,0,1,0,4,0,5,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,6,0,6,1293.0
301,extra manus,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,3.0,0,0.0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,4,0.0,2.0,11,0,3,0.0,0,0.0,0.0,1.0,0,2.0,0.0,0.0,0,1,5.0,0.0,0,0.0,0.0,2.0,0.0,4,0,0.0,0,0,4,0.0,1,1,4,4,0,3,1,0,2,1,34,0,1,1,0,0,0,0,0,2,1,1,0,10,8,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,8,0,0,0,0,1,1,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,174.0
302,extra maros,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0,0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,1,0.0,1,0,0,0.0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0
303,extra materiam,0.0,0.0,0,0,0,0,0.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3,0,3.0,0.0,0.0,0.0,0.0,28,0.0,10.0,0,0,0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,1.0,1.0,2.0,0.0,0,2,0.0,0,0,0,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0,1,0,7,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,7,2,0,1,1,0,5,1,2,0,8,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,7,0,5,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,0,2,1,1,165.0
304,extra matrimonium,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5,0.0,0,0,0,0,0.0,0.0,0,0.0,6,1.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0,2,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1,13,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,4.0,0,0,0,6.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,79.0
305,extra me,0.0,0.0,1,0,0,0,0.0,0.0,4.0,0,0.0,4.0,1.0,0.0,0.0,0.0,1,0.0,3.0,0.0,0.0,5.0,0,3.0,0,0.0,0.0,0.0,0,0.0,5,0,0,0,0.0,8.0,0,0.0,1,0.0,0.0,6.0,0.0,13,0,0.0,0.0,9.0,0.0,0.0,0,5.0,0.0,0,4,0,0.0,6,0.0,7.0,9.0,6,0.0,0.0,2.0,0,2,0.0,6.0,0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,1.0,1,1,0,0,0,19,0,0,0,0,0,1,0,0,0,8,0,0,1,0,1,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,0,0,3,0,0,3,0,20,13,0,2,0,0,0,1,1,0,2,4,0,2,8,0,1,0,19,0,8,1,7,0,16,2,0,2,1,1,0,1,1,3,2,8,3,66,4,5,3,1,34,1,4,3,2,6,436.0
306,extra menia,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,4.0,0.0,13.0,7,5,2.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,9,2,0,0,0,0,0,1,0,0,0,0,106.0
307,extra mentem,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,5.0,0,1.0,3,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2,0.0,0.0,0.0,0,0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,1,3,3,2,0,2,0,3,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,4,1,1,1,4,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,7,3,0,0,2,9,0,0,2,2,8,0,0,1,6,0,2,3,9,0,0,6,1,3,0,2,1,2,0,6,1,0,6,0,0,1,3,0,1,2,2,19,7,6,3,6,5,3,5,5,1,0,18,5,0,1,252.0
308,extra metas,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,3.0,0,0,0,0,0.0,0.0,0,0.0,0,3.0,3.0,13.0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0,3,0,1.0,1,0.0,0.0,1.0,0,7.0,4.0,0.0,1,0,1.0,2.0,4,1.0,0.0,0.0,1.0,1,0,0.0,0,1,0,4.0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,3,12,0,0,2,0,1,0,1,1,0,0,0,131.0
309,extra mince,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,10,1,1,0,2,12,0,1,0,1,0,0,0,1,4,9,0,0,8,1,7,0,0,0,0,0,4,2,0,2,1,0,0,0,2,2,1,1,1,0,0,0,0,0,10,0,20,2,0,4,0,4,0,0,3,0,0,0,0,0,1,0,2,2,3,0,0,1,3,0,0,2,0,0,3,6,1,6,2,3,3,2,1,0,0,3,0,0,0,8,7,11,8,12,0,3,0,0,9,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,228.0
310,extra minces,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,3,0,3,0,0,1,11,0,2,6,1,0,1,2,4,0,2,0,0,0,0,0,4,0,1,1,2,0,0,4,0,0,3,5,0,0,0,2,2,18,0,2,3,16,1,5,5,0,0,1,0,1,0,16,3,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0
311,extra minores,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,4.0,2,0.0,1,0.0,0.0,0.0,0,1.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0,0,3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0
312,extra missam,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1.0,0,2.0,0.0,3.0,1,2.0,2.0,1.0,0,0,0.0,11.0,4,0.0,0.0,0.0,1.0,1,0,0.0,0,0,0,2.0,1,0,0,0,0,0,0,9,0,16,0,1,13,5,2,0,0,0,0,0,0,6,1,10,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,130.0
313,extra modum,0.0,0.0,0,0,0,0,0.0,2.0,0.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,7.0,0.0,4.0,5,0.0,0,13.0,1.0,0.0,0,0.0,3,2,0,0,1.0,3.0,0,0.0,1,2.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,6,0,0.0,0,0.0,0.0,0.0,0,6.0,2.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,2,0,0,1,0,0,0,0,2,0,0,2,1,0,102.0
314,extra moenia,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,5.0,0.0,2,0,0.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0,0,0,0.0,2,2.0,0.0,0.0,0,0.0,0.0,1.0,0,0,2.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,2,0,0,2,0,0,1,0,0,2,2,0,0,4,0,3,0,5,3,1,0,0,4,2,3,1,2,0,1,9,0,4,1,1,2,6,1,2,2,2,0,0,7,2,3,0,130.0
315,extra monasterium,4.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0,0,0,0.0,0,3.0,0.0,0.0,0,0.0,0.0,6.0,0,0,6.0,2.0,6,0.0,1.0,0.0,0.0,1,5,0.0,0,0,0,0.0,1,0,10,1,0,0,4,0,0,1,1,0,6,0,2,0,0,9,0,12,0,11,14,3,1,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,5,0,0,0,0,0,0,0,3,1,1,2,1,14,6,2,1,5,0,0,0,0,0,0,2,1,3,0,0,1,0,2,1,4,0,1,3,3,0,0,3,1,2,0,0,216.0
